iterate,quad-digits,approx
5,357,33688737877606735403279708769882929264603804467274209441249960510996894038558576862596179243825766568499130613465069827163661842291568876556775448787100185854505930286430745310193718989394580104027372614099238113056
5,356,9214157128247235862460113264815730461364639926737840500003415538004188252211022217113017338821747705719828703445371425559945558190659521555451804796043287627350128613278359521512992436728608266252643572996608478309
5,355,2446015839041010770717613122355151795531470821066927750762121313519047586339899487946780353066106894828843547908776676808287677492774603389495623297922233356446954216774397333553484134429508494700270301719436841868
5,354,564736602560661136663545650406659824824160235103779629072418756444990149545067093047963219759243663461505664028985322823394018390425397194392696429043678261188171303873591586098640573871168290731950858729474978177
5,353,117065828736485782934623161492357667192268912121757400959153225051063138686648876836473521013950333689059125965038608230148941832905860147785360852266358126250373288940633783304306051577647658930523008189244354589
5,352,25833783598616894957633243512711734905547904179321359313244837699721290253855213844799729483887630355713031198413929587033548131883558654719936546123955589235137565082253703907843419209005790057937005328966479197
5,351,8333788106161365128684055836556216058262761813123255665019407141564157784641254090872299988698482215976210603294042491688742896644935695681589686447673648199882680688829016515800121736175394521065027275876502949
5,350,1974413645304024134015915532222772303200578125872221648733495792475645446590692804737773769591295628054287987150446622688810082146271169786528236788538169531444465699650106230936296544511122134082746101462177500
5,349,505579273886753767190688249338746559360530698301323643163057190805604006543929541575688512557152774930605173957331582516732238966953664076862486814506700334999912983171956852519444509036505828369698676061086312
5,348,139194256029216873266850208106427495643555779002529392509889369294700856360691336653566226186491278315619681864768998472741264123591099687413931596911112099122889479214617370246140217962006870682880498789391151
5,347,40079245138639425084557944380224094276840801015673179461849047355723351614924542304129293760239036060533399145164065887166933184526459183192569260832344117683348165800293106031306905516781375882791194579159570
5,346,9266625988954997218583778686819742764230324888189434189438912461017578392585351541119333952980001574633154898361912190929180366779058208041738569626349947582565227030941811722246172947738161278760603295366381
5,345,2411352172575283668573911870395087794595952174794673876573509583328064531149371729563389116638210350948856735565772446906154844802448853373320590841435084548388895321605848285453730828458486153132928413977442
5,344,679125269613091681668995673698856072123858252432590809782324828212995180184679854229429571638059994248798509340010259999734176359128182060040326145891385475099935791507093826711678978658399658666770561633968
5,343,147324753247640728872813490755056701445914716958278557943030705844101190302749718610977875659502570246745207413837360560162214607110916879737792256483188126529314898568726644366154965899738668100242163061335
5,342,36134362415781870430286381426149789579746538944409052800445840449111744198636301395932951608322237329230702328237965281164469815635153539823210633654308590605808023379571122408379763734310533863108721511981
5,341,8927311155374744839355734215477420733702870035449745344452946547046678459523871097203803358342789120821496526346017806319608804155387539872651124181773533546060339834089321241440286498549282306682989325691
5,340,2502679929164435069722220793898184867557534801238013161692108976514617830772360960473878910284957539399380504861143345616929850550722957819131001997295891838785321894674110694729319059072727937044446718053
5,339,618846367931439289517083410375744309909101139322441173978292751949945567041610708228486127257041159562858073126780818817951724122352978917936043731965043997402301185019667839283398623953781631264792022614
5,338,150138161599791346163934063532871397585062603146447670480950398250696886608223375133915313866475167880453927544824214251665233088720820305250668394777046138678195443394465733489316257814541217996101032840
5,337,34924734764133098128711046508658506841693799983635137503788291491117447635957674979553421172107070285511132907121086563234677811160524699178695141214142857861354596938407996380028830123351414352280847094
5,336,9672893959617600741511958475761331821227791424015577878641172331058313204730309874145266781487385547776547011940595941762544873523174887623028618998294468281931545062157609950494997765871564003682357994
5,335,2445990734862032943623492084629924151183055271843827611591625707172651644110758630959659815981862863774457777599343576314230477634370743520249871495143240074372847986063609538242685508251564630515031749
5,334,595157250144132509249185724169999326812907150741030116948664909411709027585513807739068948247064768473911093715027439652978573857543946784299856845458755359924224123604538873876986828066613890174906164
5,333,141787013382291885919578298137223109790170556930579164809149709138298348740532723955970591053980769335471775050194177141697695497972973260003488830380273056293023326960659020833944469372779007738994127
5,332,38039676206542876314871190579395255845054755066552906498833596303467039201610548337496558254456652155682461576889941343199908955357234738250860093975467319617652436737016461033838274475811738122742903
5,331,9154621312974815800125636399549774888185204329425223804373376935629752237858923067794818268596910266698998406781441204417206807843972322446198723074889155663490253532517653192119707691295818883740360
5,330,2489434848651449346432886728184526698567893082403939546638720361810273353094060527191072920985276528518163327060724436298694143121879980989031272658883510080758362471044594028793687786080516925428326
5,329,633229401907680005600551226192907423504497546320987778561871819627723415055146024189183754453403203631273129295153482843946820223349194503936479906248702515946003475697703601896852421643094934684634
5,328,151131675667318746733149014820946013233462621521283337896246531640344179610531963714447403898026323148285271352923713176777360209304370320779278456929761872170684716744787987388674635200929245479464
5,327,36571231769356257421226355859910795811098834273123513911339133818193557458163611456112039263978196333262986711318018325465195492326561073163328616549294386439675444310339079162771632428233069290561
5,326,8623376759534616058569096620928369689446666106136874942989326661885354619447084731934889803618596182890225764008675767747455626124877850259911664215742205285602406029203346091690911196548552587575
5,325,2012222599698779533770733176876102707731297299448828909861789883426895256568041423927302064954239038918277599011479910607819967356270924667202773671139403768646141609913358280403380437048784122852
5,324,410009945794149129155714303100402750518108470151219727691374203804040670340040289704842788661788888491557753918390947654032607078796151084229843725778137268559916954281537824287673696451222436459
5,323,114182519355326459887940989122270769715893243917507483787473989194808686485195599868575851780888688577884651105143641868392368277715461271956532372144760282120151546781855377131341787073576375102
5,322,28429252208922120680331031141047599000564177264815437919872368796680642968804790476593056736152050381175596467910229875838510868139352529578689159137533587990554478137262647405993147823001359237
5,321,6669332479766933680154300328531752729404928621741092442212543789486818530934278402263551147236213252975797833082315573872057712968452374701552116888256571736575649935079838440385468225831452758
5,320,1705555884195350040207783957496134308895670879990811747968626849402173351363306375132159913741347724335818735489280327712326317815765766065070464759016649324499350658422886014477889649739308883
5,319,391398862868295777004743874239414443283445395769934410536460042147299314163060815569990519156760075666080424687427467683333729500452468158463658230435642439791665482362551422195226657375994479
5,318,102506490447525368429716404777404211794453015526127433938320249108688516259186760708663852947604262532407328491326887536644496826872447756781646834474460052396700707693068952058085505626710187
5,317,24382314318371049193231995148617726696385629526127430548166674992455869428797134664921644831463657118003571740242646610984872079352013198580275008584576064096729752180257434849138221056531083
5,316,6058914263850522574995451209095168063772565081897568704917054033304958869108793775779898121342118801818789109761498257825216659670832341704567702769604007185331942689902615581782414313582471
5,315,1444285853457181464065737256120737309943333705243347902455242305018238409293772235234386671019785572698705024875298685986235831810010940357983641820215100344941767780538686675788472712196448
5,314,388936120855583906371235797164782426249637210471850072145361790097894502462161230234940537631891787634755636837890803445491217192712989372185751842589469050105502476023298824219901989299233
5,313,101952843111321755189062331754856164271496078777148494577583958032784782006615198856314492941788907599221444923920448958917509001872888396668158943484737737223495734391624027392319825345284
5,312,29615215863400231347902757137815184109713412297741895263566013654653987229952908817992792958088764005888978124260385700666735364669579662489776970987585568364203720117188708187510424700342
5,311,8311386973347243253238871642263606724598339837072913570730399881169123229817048603971663706141160787227968846796361114663447662412985523495736498557502613742031755717351388667491495697472
5,310,2267897058371512581290778019837327908085348763466808449676792843063740366016777282978650829401531828751489486631066700586414743415185539395796444400336433178702338373939460035719852881664
5,309,512396320674723203485594443277054553422092635801309714231421921658416685920849308878758665563078321538635257038065700171514478337940561898300108228411382936336145981358533482989684183779
5,308,132981986654529391631081888217493070645172629324748407753326216733389882522797042203101257614714678445995449113974349185723898978981630035873644987357860135283001251630936832751172715778
5,307,34366783764001573971316864457536982487474555786992218632287881782575059281048765884944140750460408277509787251487872384755555994892479755157555816310803540429949673958181910645535527932
5,306,9197177912909318151443475739999903701752008857990101561690098927537216518956529754965243823813765779907636972152887526155469402522452333379546579353325874600567081153107536828614320484
5,305,2340581827613083423884317161720827611308107969066389728961792264064925540829594163333763292045253562753195225634163292323317368698983292957369170820423756848285162427650936716038362960
5,304,641593421244017747417712729528946288128128465636735599584364908744690756100076152705866767760276316900331252487961131514772683978104791405316679000365458042406226979688761410089047427
5,303,158556144560356923128926886018572965837665979327523521038700323798085123306013138625305766412369003686260157233277085965859092559986448831790048902661369183257538048114982210366025004
5,302,40092491759005803257388384142952943362764238250759785027020153718876398209827404049642244916226551295999180303111178703325354135745622574962466050790607748144362723791211486503702628
5,301,9501391694967505387049755937251969422292861690482835885199352643377661609507724011011840318189594325449301874122567336982308153428602768124130380369866781906484498369976161861389783
5,300,2456584893706674649497901707778930458739431922280299540581387687148438756377847551453677780965706771175825279571763323885686505034092869114037207834523279781226367977279005384233125
5,299,640576742714323563149987637836547731816590000507665149470939064611297401171358032339275168159233340672806121587713587108739884347888991536034776140552676102600352373131418796745399
5,298,169940903984402075844145082779253723373484093525046740832323865656142324435769144340394773208972725590352001486800554824785211031065566705019715488385243156239281689524953652129139
5,297,40743309651752431990804990194322851802412773186922210532184112719619925065415433148312059903656437025804574710959045672852276004538836216524967283286313176659801953035146393122542
5,296,9914656066473424881073705381336360670134177375935534029746876043012649075596210995335130679373922914807085107480089181468926173555477552893574877932704215976410108318977241806178
5,295,2570134311568145664156159020865969854160069211701680860207951966704371250533372634782009303993188498702875805870639153320762571478300485458181052199207568346571923106193870257969
5,294,624124043703614629735203811623111619260105793169792488992002070415611214152324235441970195646826368048884455899585073471933776673969384683558617886066099262338140610432713082839
5,293,163311880416401897185488755768339288056756416093179982233259225875134183206004282138257298813888527904995118708936743523150756546014658818858472680881029383532454453021831697791
5,292,46464201543496925135178194709884704297463201285420920404856549821640262262805867873369878194422710358131122967244251266367256626864341595623819542894163347522969307079553913021
5,291,10807949019508464630244550845892211524795594067434523934055127078285057138153049979705071685874744593072234021741606329022632761645894140865747753837547829705617232254247481288
5,290,2687468291061390879085414177223945610420793000731695917912506519143144298749702529081273710864275376451724259922109187359341341693038187672364543019080317375669628333338881668
5,289,671275193015787730235635952708998997060748571868362839267214796396604430989283668321087550581209395838308295237524743218120421900580128624943598479178107311352730880046766191
5,288,164824715868989287914405911099344141912207327715201189669565646629367683585873653180909599046805983353288658567093813049760997880865481925163425517849648652522223279657678462
5,287,41339462045937944874397169279870128090891755483891295083451333160942633684365859678904597233242223467754519941751565123809226706481969770872132780730672627995730398510586903
5,286,10138853399695057991273634568474098291161541267471278024320970316831369281945130178641767894062857205934223936514051181983026269507776988891926444313349128173954189723891463
5,285,2458493019669636151288885775191158870760932723493506467220091871091391487305405981362781876659887939625291894986412580153093862865536116800057464053213927686349472796821227
5,284,628564914466676346614332967696972361491858781475800293729365138873607221755039433169859063032471847826189078029695450242752869885002648268039088107821545524038244160589209
5,283,150312597677137428240713442183537572871040787735477844585095721437196987884530992024183899895900597709098896219958855037811943890275996957484392801748066475418908228473683
5,282,38713980856394608377856611013765079343799376678436778736902037967233585919403118220467375019434711818106470736404929113686742369845363581163644910396461281646762025822583
5,281,9270357375947050726729735003935594564767973653060962425240463436166854967457986917038930591388453435715287485008169391356572334471227784749271160076086809963621134346306
5,280,2505530001074435478195889720337327796155441256928002037883956109480620980140386297187022421604738217182596895557946542679811038183405200967862432211009108900169253264614
5,279,630999519634262107355459060813873969158785231682242146132475591724611549976495004108475746218573965046468241661637356374297038666698254779953003018183633560183397566319
5,278,153191286473691999911158638379675119227564393213212162405237517246661562391696984643438886034777512696316193599595996775660672386811396448933752477760597224790369142449
5,277,35529264543788552257174946956482113813709880306656549874979029969865138311349312930803980683044718358613774622448529305070667262773212570614816084289405692971530475649
5,276,9400053868123287512362105120762035700640960551373170144358674321446655807462267422927413831166623195064279651115439545118130353337825322414122444995732481656937076149
5,275,2496994536826212280333497126719374947769357192867764839781246262005012556602885725943578165957152233170407607417088638108246235884996124781316848083434438050466431971
5,274,629480210591724823102003869936261618219451370855691352812044904360446504050673628528836799505900647370711111653770042814099892859256881480605230758305331462125928535
5,273,148986437557122859840727510808163891969052287476234362111367947559997752530917097166619566927709724123785089130341754961788023050995640164843066100418878139169409987
5,272,35563912885666085186768984002604535284304710444752719001798975456086381472684326381747080504356633150063604372923345852152827670623375583603913993631193108046190295
5,271,9354947327379012659488761719068311638167030898325146499008417866040271967486970078249700954855805561573945248661014702014638306956037958815827609174942819302941642
5,270,2234133029375544800429031965840828512701378923793592067428702034217178982545396354939565499676122911647667592275917520805049798712426620531578482875888715429079205
5,269,532687945875410146474726253973550235175398648829843293319143589666565309950458807114495500441109189368849756618086296365653496437051161225069177455479113163228932
5,268,128444930743323482352404957126015490321212637433613226724646813382005849468932068904561217556794614422136158752078601783182394095972277612264360141309881517394858
5,267,31792400262701684151945399966314464029592669227315822179141512158612024501268948621760249186699669197745214652622836029086585021306730196457084705915215698254901
5,266,7675529235392978315898544611300124857890306061565954119024237308515821988686283444426236506067087229634336239368842226403043927253935167676713375073291036671549
5,265,1972903730019494196713108791802438770550620916203524017551847853555125850441334306834638108934731194533243456605511726590198121560894880852638284379325242584407
5,264,477959091865086163747655783079273154349239375422618707581307175844981049444792312954002078986000331551746602224156596378342287974356600329774504452334343195667
5,263,118965117390731462746744378360101283589924803619086471403213000519723404343373938976259800289774721224574862021637527664100552484203439304950439667159350774986
5,262,25683204269835812484442812064551369035055321188670008149410939020107889608190773408116907049575602081262584485925753847223769276585498156546587500140305262444
5,261,6764076204442132454469375784786129343220113091170955998942929624246909698307105976083652155706231846210844498748348836403490475065516122188120895806626937868
5,260,1605387647658894115147810409049716976195505516730813778025158750319514232345422053836549011808770204575711896204875225558434531072823771140281271285201525356
5,259,379545141734119602032362014653289724294737180935263739139987539028609354195809770479697964647055122531671583614579797385128928948750389584170966748874936121
5,258,98876451380693238234461333772958024328599912864455795129870067484264684510762971660593281754884893821292272736300505056980487549034329454258617880456833656
5,257,26458446336406158327400273300534728917109126124868055428219358996258633905018892659201305828724976978131581829308438516929038717020057566844899224680459205
5,256,7031852087367066497342409053607850550983194177620898361026624034666705537025781362923877228846942510123232405383976743981947416572362058539605366208447121
5,255,1821284984383511179575264151363585958551235805948702638935107619499918598661924191303134018406487237779180230755649884668347159704895228066348797490948900
5,254,460286715902523920074616639269001134282848200108255729513353760908980989567721109447662714230283713112606311601398978840148554261293503096306358684613808
5,253,121141215768431812621988585326246474630408015906499282135208397154343690828375055238373250517715581273896365533962129455471095080769325459283249187167398
5,252,29023419760405980461067737628747525251771082202786458642350614413238405794002699767694894194067788869243589874377684075049764793525091466790622021752380
5,251,7144881869663659603075234138575889497743449847402479625820960358762035207171027916362947588186713098538319807096671729656965378892760883742551403983922
5,250,1670554001246389582232957796631060660083059346784926611900235485086246857787214800025966474151948222031006466437701573800514428572883820944383611638142
5,249,408164560292835061486538614838439612450472103794046921155750961688803672022370828700234811382011776466868392737540740031811791137750271627011733419052
5,248,101970028422612649623287672082337078176021902988950281284163246776047486817148303700989919594333790948591315732224500800814695379886962800655193679260
5,247,25738659908701007233719833128367935833618066376455184447237058322428935572572440108379963754765305106339133341660748157463926141311866831327968390240
5,246,6037130585512729022987326938187025503254923557174187341098569255072391094894203002438149078366505517757547431982953503935363762558848567227847380119
5,245,1518409457239362324454910776179257502194378089162957500658191245414549326696457636991744845553652559720374767594850138104272978846775811857665283691
5,244,404017743772393076898261716957883243723624292449525703928553674964135822259230048255576280034562778432789412217649173624146906922878902413470206480
5,243,99776750849801932829133758961139120781729763712195739955654941021736861082056393971260356127965078792182004434376824895630006711685053270402736186
5,242,25823690314226452973010042781581487440665942296592179325387074324997593987441797955616338520964921771998541923680873282862176165798966847592924099
5,241,6087529363974060692012057368016773910126223858252953737724548408448210520608606834115276910246549968933450598313365246620146756243294036717642082
5,240,1518291488086076685916289887596196039804423343164570211097403761149433978405918688742641826887538233466151048852660064474873763512847170802150589
5,239,377192320449796660878753571384435222726451185577296686399187208538758651658153003651947862705601335315761932390246581629702990194053364314790222
5,238,98227225986434898599573395668272641244241596059895268784872631416494060004747131918674485283345618247541521985127814083218503787383257884766795
5,237,24102237133566666669810910723076081448753853457029442246725235097804797143197801054569801106815443196664257945637664139299629125374968529753035
5,236,6452741038162057282288823926351157336347848364073286965376500273974843733517465627390547691211698620553363020489330617849878641657359256423907
5,235,1761890137498963186633731365744445134970633668669334226559691024258009584254937928742230413937767563670737547867591042882252318737764393989170
5,234,422594569163934295581089824587828716754906754434683058315985386246910740637579473196892910469477568024954135459061177792438232426601226095040
5,233,97564549839704701845578882018194992508475665558311412858278407590940440621921998365123112363962659567228917977344474664550129829553625591698
5,232,22007968308457676019238411767291323564659206362676576621516243056407239081154956466616309614270850814185607837739090376182125030726341360353
5,231,5019052718218466210369148923915202611837528182418522136537414691989436317186114646103102821200700101832518038110206031050760793774952427728
5,230,1252098914910346646630323188720473923853957188832946619008006285621283397680409949913957027833631832396057733497769336270242930927982389385
5,229,278312696522814012653201299777907118984174122700923264127679788021600067012873519056531745193747152464028929371354886988300962730835443194
5,228,60415224187087243524874696877365744338698792663152195575064096944124603085465183981584166215714810150024421838454981816648961638879283402
5,227,13538741971354948240412600641698729506078297494577062999105729544090817288063822274845042021554788079966768032841066437885127171661181352
5,226,3149397839624995968859024315064381168994985651279220864897118018004957799778184173069933142098074594892767964090759429673960094376696620
5,225,717583538732939313272954756103032567219637700670730047675798783544670839408802319153365156021284662440410798687667159900909228797761267
5,224,187031573874803421185430736883264475093251125529753650468465253906285888233975970835646801910367235580786366104373534585393203334608801
5,223,48816405303238745246723079041332251204054119999183379980394476225383939003524793431424127283472935361543034661714630413351677939695157
5,222,12970526436185107316937802092532417098230475280207225663937487559496891180778015231956288616692484240171103471743964852604234820492787
5,221,3240766279724959937294311393836671792112925523111547745471475607510573101247356896426855672549819243435471162083456009884546135832537
5,220,879337246741723016155645051096318841491876732652442008164050697093695594274853794509855791971085512667812987492537330293226922298375
5,219,230106026450650585210930880992316108307792408336877040764663762320648880533118539066721897992243605329004587614855819664075710630564
5,218,56070673457837641119675569295894735513417654195682762914662698749797508666745134209729118214028060171642840286733703050867088899908
5,217,16899467065355838309584261197508226495841990850976073920589031172810467052220532808288957464588431240083504845114135700246677563535
5,216,3772969415702573687682585047412547870343901250876903390558019270775275959917029938430813402377545582382888732269859412411338139326
5,215,951084776126249263043969976896179435723358048702949854897802933078441511343636490334752069996781615691596892695830993498884095589
5,214,232497823029341029907406570265759155373819754549289216836219056637973845144222352811634027833220981458026150601225264878942679142
5,213,54677930513572592911178443448635124167327666531565818519646338093703790455230078589286780346271635264426375318632702618777399686
5,212,16432422625415023114516789832477643594922127407678909660700875355638316845915229195433858368823997293452195517005762200874453406
5,211,4159393395071225259838754868705246795732696079774657723196558722780016513816859712018200223444881372305937105402027939261329943
5,210,983249032621090280230928246860422625207631205503708115862057841195656264270918458251696893779533245993167547719042305989226298
5,209,229999655765300568674811291378999541069902522259205785046971675824330865379614254023747349245144751234807829068726060134677943
5,208,56481498920986877619008528284752144604033221417815397858135820462854987406574570332370284312640025210214699280661316202297016
5,207,13586263176833568813246762086888261274841415529263207197532306959220663147758721739223110203813094886988606201526055367712354
5,206,3682556431278715695148770282292562972029559778461010127410483305742381262892606717518684890083377189329642471239105358916240
5,205,996438235460237612466481201000520001357689833926325822592424039920681382905284035839866019450047579202869420287083471145622
5,204,260291173155628932673537453983152786375378683409099686468061469612195820332260286833201884708735089159265179928128699686152
5,203,66498394456664200850241852166354973399331665484478050165309643501995789898231243468582884236252985840531370670861999727953
5,202,16314019763057494541242868073720342145761993072718047286194391965555982823956585108088612344805301321964056140613200254831
5,201,3998564630482359314716206864650880057805811618166538640858744648483858055769699722700250505401585158001318845494530261517
5,200,973581123792026836918331234755108166661615722416939076778573302101728687804391600565173288178303173468143058358155473174
5,199,229071992959956225110849975358394865210103495988727789831740425706316820806877884537745419158259533332882068373845869786
5,198,54177158904353878365776753627491516943106512936248123651085553961674335430475579322452828763231379145033323812617247005
5,197,15402975080472436990766744163832190581233026719938703076251190960338344987588076605666342236582112154778691472911279809
5,196,3979290600667937349392936862322032952440111932313861599262220673891773046068118861541123926484059421642246695722417629
5,195,1042468687274104254734244230182471952711324016301778268343870381313733689623321880203336948307757028053910385761139897
5,194,279693262789111150091466185540332223920865503056820723439204426008533290956964082779991162900754744292469356846146994
5,193,75187370210764671563948244529291022124641486241075583830763627286842971109602612978475182018634401658310837632772564
5,192,17356413067107850989970212614432076664883607216437040271445255255824247636891430567922969162058603802227032795014024
5,191,4607216536085931514406930155732512289120842854578086702336659246448266424519208670761147230478233935049366153012365
5,190,1094075466202081701870178807093379348874780415991219979202259261077511237393504880927122557494600178357653220447231
5,189,274016234866051352405984845027697108732347691792486403459966128724703835143152314316610689911180344867979330741973
5,188,73632685798989854723428213689726668190029817492772649502126518296248693658576681130073268062957723735338339196361
5,187,18480710408193052156628434533422894973013206689727231285708647788516259841619077076932407473170338651564201776727
5,186,4551436188219051650188749841617363356467048037142553832625324772042318060700409353857147405032759409164677729380
5,185,1187941893067091891985139373034554733227354039820322542530855346777930858406290879143341645583505386760144669800
5,184,312162301350193965739863848026443707183462210490889175394531821282902882252868712546513975336735163098148848827
5,183,79594883826201679021925054733554388699316985302426941664087044906737961979222389442158260584456562056978272318
5,182,20021230178396579236922151157600213120610576637595262287102427904252864582489515225702123122515823704734117906
5,181,4988026396281382073689614722308821444869364159115090622325640385903079857185308044796734029787524222509090901
5,180,1306465556323378896730876153875708074101256601863387687897243990705893367083534147915497459415946503979078176
5,179,327912083177651160817890195248516707958538370179732037982236299242085337136033546143382216104972818161701488
5,178,81051895551272862371706322605202140106313749607773996960723195046357270253749853423342860970105362023276767
5,177,18963484731872618634321294811772300036738067807951464901646045239583268558660372341027685106569175556451671
5,176,4077729216787017678308147768276754018170042040554601690823258705455316577674895605343910286051750989084652
5,175,950762890407683815180380642838990948773128203543611967047147879411465066727893815076076232397998731134493
5,174,228356596640009332790224154937782035895521924393802935589395713177958422240565688643536649250649048753133
5,173,59983413211342559061315784612696426175949520686249127445600754855558192193346889515683440743702912086334
5,172,16198703617696467907388561233511324857807715214418044028386088052833020101527385474887742588807140368580
5,171,4288710770570493536757265779790495794494794356580638495106686616926412732850421247028142069516800176468
5,170,1083635524046590416078150497591029411724979335212343242413514784272763667157479940760054887160675159668
5,169,275597008105888652084102951721104831165457161313121352024513899191233139805158462615732947507691505401
5,168,64401614361254225948238428734664307159396938136427799533057281871594646198637721404012527807185735740
5,167,16123447415809747930452206358207253144430743642186606454364787049074097314691040511132935090807112987
5,166,3728714888200094613658441904943126361736620778777885281655146396612980402428329637910703916896733336
5,165,845636146516288642101180193895977616891486451870187480062906101703008923652651277516162987462995406
5,164,204973574010609784562458710259118845263284366907159187717176511981635313403489671104642805310179405
5,163,50719387528286574166851487547665541450861061040396057858587779915356107131342177652627936412871031
5,162,14226027746659004728597140949488420263520051584974268412554325950524005943477201909730738667866083
5,161,3831542392622907839598509880392105395634763174859620296714169988562598252038569953490948786132601
5,160,1003235677512876014948454412852656533490152261438049672649482876159249396124628159237189479552712
5,159,215066700342397173196309240904752280391099945389013353808030914443071318709184418832640926845848
5,158,54507560748042427797746873710934480235868471384692208827793582889527471418437396620569992844655
5,157,16080690190812788907517650459633983088000704131509260502829606638261872831668887413107240701312
5,156,3884206977601124783783542847243733913709796968536965622755273048938512827338482559714221851290
5,155,909206419971067069044419031283308689841535201785691309154421768174175224743625135691594353013
5,154,226457789971990951310570248374547674816990699881935422101904001896201784406034414715962017425
5,153,60201772756080450471762430362430037217611249156248478880765203393128759832031480952539805682
5,152,15525171127034897644247878121134375152516621154307830722740821194271525870015780027766846715
5,151,3819144159242349445981032862942346752657865288171473720236519224569879188863724515175015821
5,150,989024351753529084725690372598306142671132855670739260189372719221337137614436995051826855
5,149,243095651140783462715642348306059894415852476949533201344397317399353714835754143954272879
5,148,55301367178328908578500036461291545119656742895167644416277067043038383280406681081169974
5,147,14185946069415135198709781851487399230019232418678989329602690457632914736509765596415529
5,146,3573465794831728343108376934600510734358082840375810611960276834158207955523910809039747
5,145,848633697859619465309738694955998045248374455642361428308083053264043571943420299608059
5,144,216532104634622454538779305908266613621782103537706705050907094879560803552062136919155
5,143,50977694451142955757866347155905965688792532189590220084314382130963915446861309676059
5,142,12443366125741187888177163821097976432994789541215073245474030490011558007075509808144
5,141,3082730329495922789736139971835778608665808751023401943214160101109170592901796196249
5,140,978191091176241021858659112460167144575410468141452684478796690790539276270712027769
5,139,252057018668659645325745268284908326391275985338469776049739461634907445747195426677
5,138,58756823079981811248546464438219904163145980177208507024516510521199626858250454794
5,137,15607353269597900167931368493970845307760536557177109549927964581810410733772904158
5,136,3697961980537208976245768505071454224023027697050750739696647276597694026170307306
5,135,896544248505706289287696037381312388943927980732534311055175900426629917830879325
5,134,226823056847785723193487436361402626878474498358601292520427221544666469737765171
5,133,58913283216807441542712943474382575260524271533004784438541830045188863979773577
5,132,16289810387428886923551359534079478741254616194067349927670654894562608326623085
5,131,4268047273132055369804841307516248709059390898729190206857419983320124485061865
5,130,942603414785384151395802841299315066975196521114483479003728494510494189976484
5,129,239454075410409045115359948017935809020296537321664419191444514101922307038865
5,128,57222742173644792671785312947317493243210246939505155984594446120719691770360
5,127,14697322030446589950448869306966453462331331678039741890809483830899123901445
5,126,3875639149977509832571692464313220391230433298126494297806162751443024632642
5,125,959454041638574790408168804473783477780778637269410232827750709197327824194
5,124,236139743042620187277480276719903295715292577847301768027259797252549490973
5,123,60070085564965785753627048765930838942600034804397164755969779397433286750
5,122,14244642670559649459002186472101554683894322027329919626574125834254126962
5,121,3708724280386505932493965117152274144672279154751654487315062993865299065
5,120,955247855419412491030683533940546426935629005289883025377084215955322294
5,119,204593736426792899466693575548975734760002879405926338955550257761233967
5,118,49508821798080672872641389277766138671306187945506145395671606026601842
5,117,11270822970809751211170813332922579383808617047535573528666739483061672
5,116,2967224446415746364570620489921590869512968189699286421732189486090593
5,115,711591128163526059862010139284464572389863476129823881790554993960995
5,114,157855065063755682290213164384182988279681750766948037072274606607704
5,113,41146000977246310080488883284029045861316469786931212271527714118639
5,112,8822066551243457580129116704296616679638416777159051267230877969879
5,111,1748014264545490317355594160319919707719293564742161902917019597452
5,110,494034182644327371007786817296527789037515622990706193415196699447
5,109,131370075912406108779038781602592373430765632626390262634102739662
5,108,37918654562126655247004863179376806611724096622252620144081420555
5,107,9093591017197484510613531346495921167985994889280324595468032460
5,106,2249699086980931670829352716238020022919579548619039096880864466
5,105,542732200473131396930574897711269283921463079830512415779567096
5,104,118234607647738645888360750583299483553155834231477949588476291
5,103,22221264805372093180138858691919552848240134963920817352313598
5,102,5918151130804528126552818759631567115329281324531993056469769
5,101,1267877069789852673517506597939812956320641311860551394099453
5,100,357891882496594852188835316500410905109450279451640989670729
5,99,96353096751917112431126054333847682335961922433852650793944
5,98,25415008159171292346952726338146917776088556972500064851911
5,97,6211575345789038035798298441578015014131538576518849654091
5,96,1337558063229157488084561413342637845406969334488985041449
5,95,333796539010109633642064110368364505732513449177813863124
5,94,67885069275696685636691760137329391530575508065807639459
5,93,14425355504099432368305924250863546961206315683546193532
5,92,2972138265004771504703428368551918654780266564999957622
5,91,808357641636074336835824601879053953751197664996262547
5,90,211634441816257430039167944719088315509354050304308787
5,89,57640569525463482429098369880989646137874462393488333
5,88,14867301320410642989880941249427616756590538837696056
5,87,3289507927020849339199156167756045310489454505476106
5,86,768186474119262210121967735357338817499053070924819
5,85,164327531934460900067899776450043357246737418421511
5,84,31408637709279672805334536628871619864305336403508
5,83,7505195110490878644199532546823786114126130607026
5,82,1784778538475952475946194555664916543838225634124
5,81,628096510993384474484479750997677504095391366022
5,80,264101852428580260314038596891796416839530621110
5,79,73533843653377552837498310970430284751146654010
5,78,18828816368108061787977952045631751411009803952
5,77,4144665691301254382127700546775795370316439204
5,76,1084540019780288138193688713968465635561770340
5,75,239230722648227101926518425288290994217214730
5,74,54483626467594753926322714622292042254204663
5,73,8416097062226870063637302385057039793468929
5,72,1912022615999108925589764864339464715998226
5,71,-10328280786673267374942769611372598559416
5,70,2797258821672670658963875111749666254052
5,69,11235228002475852212912869223503529051493
5,68,4665981767017291412924171879236118574165
5,67,1288362176955049014347328458325892525714
5,66,304304585864375565655911940090117534215
5,65,84122578525028318815721565548638172736
